Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01449.90","Other oil seeds, n.e.c.","2023","2023","kg/ha","2769.5","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01449.90","Other oil seeds, n.e.c.","2023","2023","t","587.19","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2024","2024","ha","210","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01449.90","Other oil seeds, n.e.c.","2024","2024","kg/ha","2810.6","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01449.90","Other oil seeds, n.e.c.","2024","2024","t","589.95","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01709.90","Other pulses n.e.c.","2019","2019","ha","151872","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01709.90","Other pulses n.e.c.","2019","2019","kg/ha","457.2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01709.90","Other pulses n.e.c.","2019","2019","t","69435.65","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01709.90","Other pulses n.e.c.","2020","2020","ha","154885","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01709.90","Other pulses n.e.c.","2020","2020","kg/ha","439.5","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01709.90","Other pulses n.e.c.","2020","2020","t","68074.41","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01709.90","Other pulses n.e.c.","2021","2021","ha","152233","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01709.90","Other pulses n.e.c.","2021","2021","kg/ha","450","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01709.90","Other pulses n.e.c.","2021","2021","t","68505.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01709.90","Other pulses n.e.c.","2022","2022","ha","152997","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01709.90","Other pulses n.e.c.","2022","2022","kg/ha","448.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01709.90","Other pulses n.e.c.","2022","2022","t","68671.95","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01709.90","Other pulses n.e.c.","2023","2023","ha","153371","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01709.90","Other pulses n.e.c.","2023","2023","kg/ha","446.1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01709.90","Other pulses n.e.c.","2023","2023","t","68417.39","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01709.90","Other pulses n.e.c.","2024","2024","ha","152867","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01709.90","Other pulses n.e.c.","2024","2024","kg/ha","448.3","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01709.90","Other pulses n.e.c.","2024","2024","t","68531.71","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","ha","5230","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","kg/ha","1541.2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","t","8060.24","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","ha","6432","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","kg/ha","1554.7","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","t","10000","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","ha","9620","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","kg/ha","1559.2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","t","15000","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","ha","12178","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","kg/ha","1559.9","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","t","18995.84","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2023","2023","ha","6734","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2023","2023","kg/ha","1564.7","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2023","2023","t","10537.42","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","ha","6925","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","kg/ha","1569.6","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","t","10869.14","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2019","2019","ha","784523","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2019","2019","kg/ha","9162.5","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2019","2019","t","7188189.97","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","789836","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2020","2020","kg/ha","8914.6","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2020","2020","t","7041074.42","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2021","2021","ha","790961","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2021","2021","kg/ha","8901.4","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2021","2021","t","7040663.37","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2022","2022","ha","788440","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2022","2022","kg/ha","8992.4","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","7089975.92","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2023","2023","ha","789746","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2023","2023","kg/ha","8936.1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2023","2023","t","7057237.9","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2024","2024","ha","789715","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2024","2024","kg/ha","8943.3","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2024","2024","t","7062625.73","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01491.02","Palm kernels","2019","2019","t","320000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01491.02","Palm kernels","2020","2020","t","330000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01491.02","Palm kernels","2021","2021","t","355000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01491.02","Palm kernels","2022","2022","t","365000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01491.02","Palm kernels","2023","2023","t","375000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2165","Palm oil","2019","2019","t","1220000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2165","Palm oil","2020","2020","t","1280000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2165","Palm oil","2021","2021","t","1350000","X","Value from external organization","Unofficial figure"
